date,small_text,event_name,date_dt,year,state,city,lat,lon
2025-07-10," Sharonville, OH, United States | Main Tournament | July 10, 2025",Arcade Legacy's Thursday Throwdown,2025-07-10,2025,OH,Sharonville,39.2681136,-84.4132746
2018-07-02," Akron, OH, United States | Main Tournament | July 2, 2018",Stonehedge Knockout Series 2018,2018-07-02,2018,OH,Akron,41.081199,-81.5188377
2018-07-02," Cleveland, OH, United States | Main Tournament | July 2, 2018",Monday Night Pinball CLE,2018-07-02,2018,OH,Cleveland,41.49932,-81.6943605
2018-06-30," Columbus, OH, United States | Main Tournament | June 30, 2018",League Super Awesome Monthly Tournament Series,2018-06-30,2018,OH,Columbus,39.9625112,-83.0032218
2018-06-29," Cincinnati, OH, United States | Main Tournament | June 29, 2018",Arcade Legacy Bar FREE Strikes Monthly,2018-06-29,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-06-29," Berea, OH, United States | Main Tournament | June 29, 2018",Kidforce Friday Night Knockout,2018-06-29,2018,OH,Berea,41.3661614,-81.8543026
2018-06-28," North Ridgeville, OH, United States | Main Tournament | June 28, 2018",Full Blast Pinball Knockout Tournament,2018-06-28,2018,OH,North Ridgeville,41.3894905,-82.0190321
2018-06-26," Cleveland, OH, United States | Main Tournament | June 26, 2018",Weekly Wizard,2018-06-26,2018,OH,Cleveland,41.49932,-81.6943605
2018-06-25," Akron, OH, United States | Main Tournament | June 25, 2018",Stonehedge Knockout Series 2018,2018-06-25,2018,OH,Akron,41.081199,-81.5188377
2018-06-24," Columbus, OH, United States | Main Tournament | June 24, 2018",League Super Awesome PInball Pool Party!,2018-06-24,2018,OH,Columbus,39.9625112,-83.0032218
2018-06-24," Cleveland, OH, United States | Main Tournament | June 24, 2018",Superelectric Pinball Battle,2018-06-24,2018,OH,Cleveland,41.49932,-81.6943605
2018-06-22," Berea, OH, United States | Main Tournament | June 22, 2018",Kidforce Friday Night Knockout,2018-06-22,2018,OH,Berea,41.3661614,-81.8543026
2018-06-22," Columbus, OH, United States | Main Tournament | June 22, 2018",It's Friiiidaaay Knockout Tournament,2018-06-22,2018,OH,Columbus,39.9625112,-83.0032218
2018-06-21," Cleveland, OH, United States | Main Tournament | June 21, 2018",Third Thursday Tournament @ 78th Street Studios!,2018-06-21,2018,OH,Cleveland,41.49932,-81.6943605
2018-05-16," Cleveland, OH, United States | League | May 16, 2018 to June 20, 2018",Belles & Chimes CLE,2018-05-16,2018,OH,Cleveland,41.49932,-81.6943605
2018-06-18," Akron, OH, United States | Main Tournament | June 18, 2018",Stonehedge Knockout Series 2018,2018-06-18,2018,OH,Akron,41.081199,-81.5188377
2018-06-18," Cleveland, OH, United States | Main Tournament | June 18, 2018",Monday Night Pinball CLE,2018-06-18,2018,OH,Cleveland,41.49932,-81.6943605
2018-06-17," Avon, OH, United States | Main Tournament | June 17, 2018",Level Two Games June Knockout,2018-06-17,2018,OH,Avon,41.4517093,-82.0354225
2018-06-15," Berea, OH, United States | Main Tournament | June 15, 2018",Pinball Wizard Championship 2018,2018-06-15,2018,OH,Berea,41.3661614,-81.8543026
2018-06-13," Columbus, OH, United States | Womens Division | June 13, 2018",Women's Monthly Tournament Series,2018-06-13,2018,OH,Columbus,39.9625112,-83.0032218
2018-06-12," Cleveland, OH, United States | Main Tournament | June 12, 2018",Weekly Wizard,2018-06-12,2018,OH,Cleveland,41.49932,-81.6943605
2018-04-23," Columbus, OH, United States | League | April 23, 2018 to June 11, 2018",Level One Silverball League,2018-04-23,2018,OH,Columbus,39.9625112,-83.0032218
2018-06-11," Akron, OH, United States | Main Tournament | June 11, 2018",Stonehedge Knockout Series,2018-06-11,2018,OH,Akron,41.081199,-81.5188377
2018-06-09," Batavia, OH, United States | Launch Party | June 9, 2018",Iron Maiden Premium side tournament (launch party),2018-06-09,2018,OH,Batavia,39.0770072,-84.1768795
2018-06-09," Batavia, OH, United States | Main Tournament | June 9, 2018",Cincy Pinball Championship,2018-06-09,2018,OH,Batavia,39.0770072,-84.1768795
2018-06-08," Cincinnati, OH, United States | Main Tournament | June 8, 2018",Arcade Legacy Bar Semi-monthly Tournament,2018-06-08,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-06-08," Berea, OH, United States | Main Tournament | June 8, 2018",Kidforce Friday Night Knockout,2018-06-08,2018,OH,Berea,41.3661614,-81.8543026
2018-06-04," Cleveland, OH, United States | Main Tournament | June 4, 2018",Monday Night Pinball CLE,2018-06-04,2018,OH,Cleveland,41.49932,-81.6943605
2018-06-01," Berea, OH, United States | Main Tournament | June 1, 2018",Kidforce Friday Night Knockout,2018-06-01,2018,OH,Berea,41.3661614,-81.8543026
2018-05-27," Cleveland, OH, United States | Main Tournament | May 27, 2018",Superelectric Pinball Battle,2018-05-27,2018,OH,Cleveland,41.49932,-81.6943605
2018-05-26," Columbus, OH, United States | Main Tournament | May 26, 2018",League Super Awesome Monthly Tournament Series,2018-05-26,2018,OH,Columbus,39.9625112,-83.0032218
2018-05-25," Cincinnati, OH, United States | Main Tournament | May 25, 2018",Arcade Legacy Bar FREE Strikes Monthly,2018-05-25,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-05-25," Berea, OH, United States | Main Tournament | May 25, 2018",Kidforce Friday Night Knockout,2018-05-25,2018,OH,Berea,41.3661614,-81.8543026
2018-05-21," Akron, OH, United States | Main Tournament | May 21, 2018",Stonehedge Knockout Series,2018-05-21,2018,OH,Akron,41.081199,-81.5188377
2018-03-18," Berea, OH, United States | Spring League | March 18, 2018 to May 20, 2018",Kidforce Collectibles Pinball League,2018-03-18,2018,OH,Berea,41.3661614,-81.8543026
2018-03-09," New Albany, OH, United States | League | March 9, 2018 to May 19, 2018",Mid Ohio Flipper Organization,2018-03-09,2018,OH,New Albany,40.0821602,-82.8100923
2018-05-18," Berea, OH, United States | Main Tournament | May 18, 2018",Kidforce Friday Night Knockout,2018-05-18,2018,OH,Berea,41.3661614,-81.8543026
2018-05-17," Cleveland, OH, United States | Main Tournament | May 17, 2018",Third Thursday Tournament @ 78th Street Studios!,2018-05-17,2018,OH,Cleveland,41.49932,-81.6943605
2018-05-14," Akron, OH, United States | Main Tournament | May 14, 2018",Stonehedge Knockout Series,2018-05-14,2018,OH,Akron,41.081199,-81.5188377
2018-05-12," Columbus, OH, United States | Launch Party | May 12, 2018","Stern Iron Maiden Launch Party - Columbus, OH",2018-05-12,2018,OH,Columbus,39.9625112,-83.0032218
2018-05-11," Cincinnati, OH, United States | Main Tournament | May 11, 2018",Stern Iron Maiden Launch Party - Cincinnati,2018-05-11,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-05-11," Berea, OH, United States | Main Tournament | May 11, 2018",Kidforce Friday Night Knockout,2018-05-11,2018,OH,Berea,41.3661614,-81.8543026
2018-05-11," Ostrander, OH, United States | Main Tournament | May 11, 2018",Pinball Wizard Championship 2018,2018-05-11,2018,OH,Ostrander,40.266172,-83.2126932
2018-03-22," Columbus, OH, United States | League | March 22, 2018 to May 10, 2018",League Super Awesome,2018-03-22,2018,OH,Columbus,39.9625112,-83.0032218
2018-05-09," Cleveland, OH, United States | Womens Division | May 9, 2018",B&C Baby Battle Royale,2018-05-09,2018,OH,Cleveland,41.49932,-81.6943605
2018-05-09," Columbus, OH, United States | Womens Division | May 9, 2018",Women's Monthly Tournament Series,2018-05-09,2018,OH,Columbus,39.9625112,-83.0032218
2018-05-07," Columbus, OH, United States | Launch Party | May 7, 2018",Stern Iron Maiden Launch Party - Columbus,2018-05-07,2018,OH,Columbus,39.9625112,-83.0032218
2018-05-07," Akron, OH, United States | Main Tournament | May 7, 2018",Stonehedge Knockout Series,2018-05-07,2018,OH,Akron,41.081199,-81.5188377
2018-05-07," Akron, OH, United States | Launch Party | May 7, 2018",Stern Iron Maiden Launch Party - Akron,2018-05-07,2018,OH,Akron,41.081199,-81.5188377
2018-05-06," Columbus, OH, United States | Main Tournament | May 6, 2018",Silverball Sunday at Actual Brewing Company,2018-05-06,2018,OH,Columbus,39.9625112,-83.0032218
2018-05-05," Cleveland, OH, United States | Launch Party | May 5, 2018",Stern Iron Maiden Launch Party - Cleveland,2018-05-05,2018,OH,Cleveland,41.49932,-81.6943605
2018-05-04," Berea, OH, United States | Main Tournament | May 4, 2018",Kidforce Friday Night Knockout,2018-05-04,2018,OH,Berea,41.3661614,-81.8543026
2018-05-04," Berea, OH, United States | Launch Party | May 4, 2018",Stern Iron Maiden Launch Party - Berea,2018-05-04,2018,OH,Berea,41.3661614,-81.8543026
2018-04-30," Akron, OH, United States | Main Tournament | April 30, 2018",Stonehedge Knockout Series,2018-04-30,2018,OH,Akron,41.081199,-81.5188377
2018-04-29," Cleveland, OH, United States | Main Tournament | April 29, 2018",Superelectric Pinball Battle,2018-04-29,2018,OH,Cleveland,41.49932,-81.6943605
2017-08-01," Cincinnati, OH, United States | League | August 1, 2017 to April 28, 2018",Cincy Pinball League,2017-08-01,2017,OH,Cincinnati,39.1031182,-84.5120196
2018-04-28," Columbus, OH, United States | Main Tournament | April 28, 2018",League Super Awesome Monthly Tournament Series,2018-04-28,2018,OH,Columbus,39.9625112,-83.0032218
2018-04-27," Cincinnati, OH, United States | Main Tournament | April 27, 2018",Arcade Legacy Bar FREE Strikes Monthly,2018-04-27,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-04-27," Berea, OH, United States | Main Tournament | April 27, 2018",Kidforce Friday Night Knockout,2018-04-27,2018,OH,Berea,41.3661614,-81.8543026
2018-04-26," North Ridgeville, OH, United States | Main Tournament | April 26, 2018",Full Blast Pinball Knockout Tournament,2018-04-26,2018,OH,North Ridgeville,41.3894905,-82.0190321
2018-04-23," Akron, OH, United States | Main Tournament | April 23, 2018",Stonehedge Knockout Series,2018-04-23,2018,OH,Akron,41.081199,-81.5188377
2018-04-22," Columbus, OH, United States | Main Tournament | April 22, 2018",Silverball Sunday at Actual Brewing Company,2018-04-22,2018,OH,Columbus,39.9625112,-83.0032218
2018-04-20," Berea, OH, United States | Main Tournament | April 20, 2018",Kidforce Friday Night Knockout,2018-04-20,2018,OH,Berea,41.3661614,-81.8543026
2018-04-19," Cleveland, OH, United States | Main Tournament | April 19, 2018",Third Thursday Tournament @ 78th Street Studios!,2018-04-19,2018,OH,Cleveland,41.49932,-81.6943605
2018-04-16," Akron, OH, United States | Main Tournament | April 16, 2018",Stonehedge Knockout Series,2018-04-16,2018,OH,Akron,41.081199,-81.5188377
2018-04-13," Berea, OH, United States | Main Tournament | April 13, 2018",Kidforce Friday Night Knockout,2018-04-13,2018,OH,Berea,41.3661614,-81.8543026
2018-04-13," Cincinnati, OH, United States | Main Tournament | April 13, 2018",Pinball Wizard Championship 2018,2018-04-13,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-02-19," Cleveland, OH, United States | League | February 19, 2018 to April 11, 2018",Cleveland Pinball League,2018-02-19,2018,OH,Cleveland,41.49932,-81.6943605
2018-04-09," Akron, OH, United States | Main Tournament | April 9, 2018",Stonehedge Knockout Series,2018-04-09,2018,OH,Akron,41.081199,-81.5188377
2018-04-08," Columbus, OH, United States | Main Tournament | April 8, 2018",Silverball Sunday at Actual Brewing Company,2018-04-08,2018,OH,Columbus,39.9625112,-83.0032218
2018-04-07," Columbus, OH, United States | Main Tournament | April 7, 2018",Level One Replay FX Sponsorship Tournament,2018-04-07,2018,OH,Columbus,39.9625112,-83.0032218
2018-04-06," Berea, OH, United States | Main Tournament | April 6, 2018",Kidforce Friday Night Knockout,2018-04-06,2018,OH,Berea,41.3661614,-81.8543026
2018-04-02," Akron, OH, United States | Main Tournament | April 2, 2018",Stonehedge Knockout Series,2018-04-02,2018,OH,Akron,41.081199,-81.5188377
2018-03-31," Berea, OH, United States | Main Tournament | March 31, 2018",Dollar Game Mania!,2018-03-31,2018,OH,Berea,41.3661614,-81.8543026
2018-03-31," Columbus, OH, United States | Main Tournament | March 31, 2018",League Super Awesome Monthly Tournament Series,2018-03-31,2018,OH,Columbus,39.9625112,-83.0032218
2018-03-30," Cincinnati, OH, United States | Main Tournament | March 30, 2018",Arcade Legacy Bar FREE Strikes Monthly,2018-03-30,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-03-30," Berea, OH, United States | Main Tournament | March 30, 2018",Kidforce Friday Night Knockout,2018-03-30,2018,OH,Berea,41.3661614,-81.8543026
2018-03-29," North Ridgeville, OH, United States | Main Tournament | March 29, 2018",Full Blast Pinball Knockout Tournament,2018-03-29,2018,OH,North Ridgeville,41.3894905,-82.0190321
2018-03-26," Columbus, OH, United States | Main Tournament | March 26, 2018",Level One Seasonal Tournament Series,2018-03-26,2018,OH,Columbus,39.9625112,-83.0032218
2018-03-22," Cuyahoga Falls, OH, United States | Main Tournament | March 22, 2018 to March 25, 2018",Ohio Pinball Show Tournament 2018,2018-03-22,2018,OH,Cuyahoga Falls,41.1339449,-81.4845585
2018-03-24," Cuyahoga Falls, OH, United States | Womens Division | March 24, 2018",Ohio Show Women's Knockout Tournament 2,2018-03-24,2018,OH,Cuyahoga Falls,41.1339449,-81.4845585
2018-03-22," Cuyahoga Falls, OH, United States | Classics | March 22, 2018 to March 24, 2018",Ohio Pinball Show Classics Tournament,2018-03-22,2018,OH,Cuyahoga Falls,41.1339449,-81.4845585
2018-03-23," Cuyahoga Falls, OH, United States | Womens Division | March 23, 2018",Ohio Show Women's Knockout Tournament,2018-03-23,2018,OH,Cuyahoga Falls,41.1339449,-81.4845585
2018-03-19," Akron, OH, United States | Main Tournament | March 19, 2018",Stonehedge Knockout Series,2018-03-19,2018,OH,Akron,41.081199,-81.5188377
2018-03-18," Columbus, OH, United States | Main Tournament | March 18, 2018",PiNS Mechanical Co. Monthly Tournament,2018-03-18,2018,OH,Columbus,39.9625112,-83.0032218
2018-03-18," Cleveland, OH, United States | Main Tournament | March 18, 2018",Superelectric Pinball Battle,2018-03-18,2018,OH,Cleveland,41.49932,-81.6943605
2018-03-16," Berea, OH, United States | Main Tournament | March 16, 2018",Kidforce Friday Night Knockout,2018-03-16,2018,OH,Berea,41.3661614,-81.8543026
2018-01-22," Columbus, OH, United States | League | January 22, 2018 to March 12, 2018",Silverball Pinball League,2018-01-22,2018,OH,Columbus,39.9625112,-83.0032218
2018-03-12," Akron, OH, United States | Launch Party | March 12, 2018",StoneHedge Knockout Series,2018-03-12,2018,OH,Akron,41.081199,-81.5188377
2018-01-22," Akron, OH, United States | League | January 22, 2018 to March 12, 2018",Stonehedge Pinball League,2018-01-22,2018,OH,Akron,41.081199,-81.5188377
2018-01-07," Berea, OH, United States | Winter League | January 7, 2018 to March 11, 2018",Kidforce Collectibles Pinball League,2018-01-07,2018,OH,Berea,41.3661614,-81.8543026
2018-03-09," Cincinnati, OH, United States | Main Tournament | March 9, 2018",Arcade Legacy Bar Semi-monthly Tournament,2018-03-09,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-03-09," Berea, OH, United States | Main Tournament | March 9, 2018",Kidforce Friday Night Knockout,2018-03-09,2018,OH,Berea,41.3661614,-81.8543026
2018-03-09," Columbus, OH, United States | Main Tournament | March 9, 2018",Pinball Wizard Championship 2018,2018-03-09,2018,OH,Columbus,39.9625112,-83.0032218
2018-03-05," Akron, OH, United States | Launch Party | March 5, 2018",StoneHedge Knockout Series,2018-03-05,2018,OH,Akron,41.081199,-81.5188377
2018-03-02," Berea, OH, United States | Main Tournament | March 2, 2018",Kidforce Friday Night Knockout,2018-03-02,2018,OH,Berea,41.3661614,-81.8543026
2018-01-04," Columbus, OH, United States | League | January 4, 2018 to March 1, 2018",League Super Awesome,2018-01-04,2018,OH,Columbus,39.9625112,-83.0032218
2018-01-23," Kent, OH, United States | League | January 23, 2018 to February 27, 2018",Sweaty Nerds Pinball League,2018-01-23,2018,OH,Kent,41.1536674,-81.3578859
2018-02-26," Akron, OH, United States | Launch Party | February 26, 2018",StoneHedge Knockout Series,2018-02-26,2018,OH,Akron,41.081199,-81.5188377
2018-02-25," Cleveland, OH, United States | Main Tournament | February 25, 2018",Superelectric Pinball Battle,2018-02-25,2018,OH,Cleveland,41.49932,-81.6943605
2018-02-24," Berea, OH, United States | Main Tournament | February 24, 2018",Kidforce Collectibles Monthly Pinball Tournament,2018-02-24,2018,OH,Berea,41.3661614,-81.8543026
2018-02-24," Columbus, OH, United States | Main Tournament | February 24, 2018",League Super Awesome Monthly Tournament Series,2018-02-24,2018,OH,Columbus,39.9625112,-83.0032218
2018-02-23," Cincinnati, OH, United States | Main Tournament | February 23, 2018",Arcade Legacy Bar FREE Strikes Monthly,2018-02-23,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-02-23," Berea, OH, United States | Main Tournament | February 23, 2018",Kidforce Friday Night Knockout,2018-02-23,2018,OH,Berea,41.3661614,-81.8543026
2018-02-22," North Ridgeville, OH, United States | Main Tournament | February 22, 2018",Full Blast Pinball Knockout Tournament,2018-02-22,2018,OH,North Ridgeville,41.3894905,-82.0190321
2018-02-20," Columbus, OH, United States | League | February 20, 2018",Pins Mechanical Co. Pinball League,2018-02-20,2018,OH,Columbus,39.9625112,-83.0032218
2018-02-19," Akron, OH, United States | Launch Party | February 19, 2018",StoneHedge Knockout Series,2018-02-19,2018,OH,Akron,41.081199,-81.5188377
